div	0.618888405751
col	0.42880047233
xs	0.257680588295
doc	0.241989125145
sm	0.223419232338
warehouse	0.187684800816
class	0.173103806928
span	0.125004356794
var	0.124919134215
qty	0.121606608652
color	0.11400878301
right	0.113480954774
formatted	0.109569920412
title	0.103088041636
item	0.103080977207
text	0.100447679322
uom	0.0960716325503
grey	0.0890086615131
visible	0.0861150453528
strong	0.0825587494447
small	0.0744782489563
red	0.0718168559896
stock	0.0665735011188
indicator	0.0635344777716
row	0.057733604699
code	0.0558519654447
br	0.0547941258434
valuation	0.0496521659709
cols	0.0452272677928
rate	0.0399849650811
blue	0.0394134864141
columns	0.0379136639578
green	0.0335997050354
docstatus	0.0308836729504
muted	0.0303224370152
includes	0.0280510390196
include	0.0264454791473
templates	0.026061515734
target	0.0244101037721
source	0.0243735087222
actual	0.0240179081376
frm	0.0238806724509
html	0.0209640064512
form	0.0194908736074
grid	0.0190402054907
