/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/__init__.py.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/utilities/__init__.py.utf8	0.827839	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/setup/doctype/company/test_company.py.utf8	0.77642	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/demo/domains.py.utf8	0.773218	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/tests/test_init.py.utf8	0.771145	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/accounts_settings/accounts_settings.py.utf8	0.745731	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/cost_center/cost_center_tree.js.utf8	0.725139	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/en/setting-up/company-setup.md.utf8	0.698132	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/demo/setup/setup_data.py.utf8	0.697838	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v4_2/set_company_country.py.utf8	0.692987
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/exceptions.py.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/party_account/party_account.py.utf8	0.778603	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/setup/doctype/party_type/party_type.py.utf8	0.774298	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/manufacturing/doctype/manufacturing_settings/manufacturing_settings.py.utf8	0.771326	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/schools/doctype/grading_scale/grading_scale.py.utf8	0.76405	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/budget_account/budget_account.py.utf8	0.752862	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/schools/doctype/instructor/instructor.py.utf8	0.751552	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/schools/doctype/room/room.py.utf8	0.751327	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/schools/doctype/program/program.py.utf8	0.749167	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/asset_category_account/asset_category_account.py.utf8	0.745902
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/hooks.py.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches.txt.utf8	0.704636	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/cz.csv.utf8	0.654858	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/ku.csv.utf8	0.64949	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/sq.csv.utf8	0.64936	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/id.csv.utf8	0.64839	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/my.csv.utf8	0.646576	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/is.csv.utf8	0.645921	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/lv.csv.utf8	0.645588	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/et.csv.utf8	0.645207
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/modules.txt.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/public/js/shopping_cart.js.utf8	0.540774	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/de/index.txt.utf8	0.53384	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/en/index.txt.utf8	0.53384	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/config/website.py.utf8	0.500464	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/test_shopping_cart_settings.py.utf8	0.495538	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/shopping_cart/utils.py.utf8	0.478665	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/maintenance/doctype/maintenance_schedule/README.md.utf8	0.459458	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/change_log/v5/v5_2_0.md.utf8	0.4592	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/en/support/maintenance-visit.md.utf8	0.447649
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches.txt.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/cz.csv.utf8	0.799562	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/sq.csv.utf8	0.797244	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/bs.csv.utf8	0.796445	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/lv.csv.utf8	0.796385	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/my.csv.utf8	0.796221	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/hr.csv.utf8	0.796036	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/lo.csv.utf8	0.795765	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/sl.csv.utf8	0.795612	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/translations/gu.csv.utf8	0.795583
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/general_ledger.py.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v6_4/fix_journal_entries_due_to_reconciliation.py.utf8	0.78257	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/utils.py.utf8	0.762857	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py.utf8	0.754948	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v6_4/repost_gle_for_journal_entries_where_reference_name_missing.py.utf8	0.742076	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/period_closing_voucher/test_period_closing_voucher.py.utf8	0.73861	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v4_2/fix_gl_entries_for_stock_transactions.py.utf8	0.72525	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py.utf8	0.716017	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/journal_entry/test_records.json.utf8	0.696828	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py.utf8	0.684901
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/party.py.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/trial_balance_for_party/trial_balance_for_party.py.utf8	0.812882	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/accounts_receivable_summary/accounts_receivable_summary.py.utf8	0.805559	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v7_0/update_party_status.py.utf8	0.765687	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/general_ledger/general_ledger.js.utf8	0.753639	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.py.utf8	0.749009	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v7_2/update_party_type.py.utf8	0.743754	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py.utf8	0.742298	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/utils.py.utf8	0.739747	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.js.utf8	0.70818
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/README.md.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/de/accounts/index.txt.utf8	0.838894	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/en/accounts/index.txt.utf8	0.759004	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/period_closing_voucher/README.md.utf8	0.748041	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/en/accounts/setup/accounts-settings.md.utf8	0.674688	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/journal_entry/README.md.utf8	0.654977	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/en/accounts/opening-accounts.md.utf8	0.654545	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/es/accounts/advance-payment-entry.md.utf8	0.653661	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/en/accounts/advance-payment-entry.md.utf8	0.633537	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/docs/user/manual/es/index.txt.utf8	0.619415
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/utils.py.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py.utf8	0.837258	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py.utf8	0.807201	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v7_1/set_total_amount_currency_in_je.py.utf8	0.798004	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/period_closing_voucher/test_period_closing_voucher.py.utf8	0.776231	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py.utf8	0.768738	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v6_0/multi_currency.py.utf8	0.768046	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/general_ledger.py.utf8	0.762857	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/patches/v6_4/fix_journal_entries_due_to_reconciliation.py.utf8	0.754606	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py.utf8	0.751339
/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/__init__.py.utf8	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/account/__init__.py.utf8	1.0	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/bank_reconciliation/__init__.py.utf8	1.0	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/bank_reconciliation_detail/__init__.py.utf8	1.0	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/c_form/__init__.py.utf8	1.0	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/c_form_invoice_detail/__init__.py.utf8	1.0	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/cost_center/__init__.py.utf8	1.0	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/fiscal_year/__init__.py.utf8	1.0	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/gl_entry/__init__.py.utf8	1.0	/Users/owidder/dev/iteragit/nge/python/erpnext/erpnext/accounts/doctype/mode_of_payment/__init__.py.utf8	1.0
