self	0.726262039233
emp	0.250580037363
event	0.23941579901
employee	0.226175847481
invite	0.199662450521
subject	0.197047951055
scheduled	0.193401326314
status	0.164705237171
frappe	0.136728548324
invited	0.133108300347
attend	0.110546597016
def	0.0965581245949
document	0.0954616409533
time	0.0919343266729
import	0.0914956583772
sendmail	0.0906181380394
introduction	0.0864826091503
email	0.0795704848003
training	0.0626450093407
location	0.0621405595306
employees	0.056702669063
send	0.0564780497357
content	0.0559313928248
license	0.0521848880557
coding	0.049889720264
utf	0.0492017734747
open	0.0486741786837
end	0.0479174068807
start	0.0465138202473
validate	0.0464028131747
format	0.0411763092926
information	0.0393725247383
model	0.0382636720648
update	0.0363010195316
submit	0.0358164114699
company	0.0342859421748
db	0.0325189153214
unicode	0.0301028914425
literals	0.0301028914425
value	0.029239766421
future	0.0287295403643
class	0.0278970923553
pvt	0.0276549755673
technologies	0.0271681292785
contributors	0.0269951039865
txt	0.0269664678326
copyright	0.0269378886096
type	0.0265436331006
